PSN	Read	Write	Erase
5322	1	1	0
5323	0	0	0
5324	1	1	0
5325	0	0	0
5326	1	1	0
5327	0	0	0
5328	1	1	0
5329	0	0	0
5330	1	1	0
5331	0	0	0
5332	1	1	0
5333	0	0	0
5334	1	1	0
5335	0	0	0
5336	1	1	0
5337	0	0	0
5338	1	1	0
5339	0	0	0
5340	1	1	0
5341	0	0	0
5342	1	1	0
5343	0	0	0
5344	65	24	8
5345	25	10	8
5346	29	13	8
5347	25	10	8
5348	29	13	8
5349	25	10	8
5350	28	12	8
5351	24	9	8
5352	27	11	8
5353	23	8	8
5354	29	13	8
5355	23	8	8
5356	29	13	8
5357	23	8	8
5358	29	13	8
5359	23	8	8
5360	29	13	8
5361	23	8	8
5362	29	13	8
5363	23	8	8
5364	25	9	8
5365	23	8	8
5366	25	9	8
5367	23	8	8
5368	26	10	8
5369	23	8	8
5370	25	9	8
5371	23	8	8
5372	25	9	8
5373	23	8	8
5374	23	8	8
5375	23	8	8
5376	43	21	7
5377	25	12	7
5378	25	12	7
5379	25	12	7
5380	25	12	7
5381	24	11	7
5382	23	10	7
5383	21	8	7
5384	20	7	7
5385	20	7	7
5386	21	8	7
5387	20	7	7
5388	21	8	7
5389	20	7	7
5390	23	9	7
5391	20	7	7
5392	21	8	7
5393	20	7	7
5394	21	8	7
5395	20	7	7
5396	20	7	7
5397	20	7	7
5398	20	7	7
5399	20	7	7
5400	20	7	7
5401	20	7	7
5402	20	7	7
5403	20	7	7
5404	20	7	7
5405	20	7	7
5406	20	7	7
5407	20	7	7
5408	16	1	0
5409	0	0	0
5410	1	1	0
5411	0	0	0
5412	1	1	0
5413	0	0	0
5414	1	1	0
5415	0	0	0
5416	1	1	0
5417	0	0	0
5418	1	1	0
5419	0	0	0
5420	1	1	0
5421	0	0	0
5422	1	1	0
5423	0	0	0
5424	1	1	0
5425	0	0	0
5426	1	1	0
5427	0	0	0
5428	1	1	0
5429	0	0	0
5430	1	1	0
5431	0	0	0
5432	1	1	0
5433	0	0	0
5434	1	1	0
5435	0	0	0
5436	1	1	0
5437	0	0	0
5438	1	1	0
5439	0	0	0
5440	16	1	0
5441	0	0	0
5442	1	1	0
5443	0	0	0
5444	1	1	0
5445	0	0	0
5446	1	1	0
5447	0	0	0
5448	1	1	0
5449	0	0	0
5450	1	1	0
5451	0	0	0
5452	1	1	0
5453	0	0	0
5454	1	1	0
5455	0	0	0
5456	1	1	0
5457	0	0	0
5458	1	1	0
5459	0	0	0
5460	1	1	0
5461	0	0	0
5462	1	1	0
5463	0	0	0
5464	1	1	0
5465	0	0	0
5466	1	1	0
5467	0	0	0
5468	1	1	0
5469	0	0	0
5470	1	1	0
5471	0	0	0
5472	16	1	0
5473	0	0	0
5474	1	1	0
5475	0	0	0
5476	1	1	0
5477	0	0	0
5478	1	1	0
5479	0	0	0
5480	1	1	0
5481	0	0	0
5482	1	1	0
5483	0	0	0
5484	1	1	0
5485	0	0	0
5486	1	1	0
5487	0	0	0
5488	1	1	0
5489	0	0	0
5490	1	1	0
5491	0	0	0
5492	1	1	0
5493	0	0	0
5494	1	1	0
5495	0	0	0
5496	1	1	0
5497	0	0	0
5498	1	1	0
5499	0	0	0
5500	1	1	0
5501	0	0	0
5502	1	1	0
5503	0	0	0
5504	16	1	0
5505	0	0	0
5506	1	1	0
5507	0	0	0
5508	1	1	0
5509	0	0	0
5510	1	1	0
5511	0	0	0
5512	1	1	0
5513	0	0	0
5514	1	1	0
5515	0	0	0
5516	1	1	0
5517	0	0	0
5518	1	1	0
5519	0	0	0
5520	1	1	0
5521	0	0	0
5522	1	1	0
5523	0	0	0
5524	1	1	0
5525	0	0	0
5526	1	1	0
5527	0	0	0
5528	1	1	0
5529	0	0	0
5530	1	1	0
5531	0	0	0
5532	1	1	0
5533	0	0	0
5534	1	1	0
5535	0	0	0
5536	16	1	0
5537	0	0	0
5538	1	1	0
5539	0	0	0
5540	1	1	0
5541	0	0	0
5542	1	1	0
5543	0	0	0
5544	1	1	0
5545	0	0	0
5546	1	1	0
5547	0	0	0
5548	1	1	0
5549	0	0	0
5550	1	1	0
5551	0	0	0
5552	1	1	0
5553	0	0	0
5554	1	1	0
5555	0	0	0
5556	1	1	0
5557	0	0	0
5558	1	1	0
5559	0	0	0
5560	1	1	0
5561	0	0	0
5562	1	1	0
5563	0	0	0
5564	1	1	0
5565	0	0	0
5566	1	1	0
5567	0	0	0
5568	16	1	0
5569	0	0	0
5570	1	1	0
5571	0	0	0
5572	1	1	0
5573	0	0	0
5574	1	1	0
5575	0	0	0
5576	1	1	0
5577	0	0	0
5578	1	1	0
5579	0	0	0
5580	1	1	0
5581	0	0	0
5582	1	1	0
5583	0	0	0
5584	1	1	0
5585	0	0	0
5586	1	1	0
5587	0	0	0
5588	1	1	0
5589	0	0	0
5590	1	1	0
5591	0	0	0
5592	1	1	0
5593	0	0	0
5594	1	1	0
5595	0	0	0
5596	1	1	0
5597	0	0	0
5598	1	1	0
5599	0	0	0
5600	16	1	0
5601	0	0	0
5602	1	1	0
5603	0	0	0
5604	1	1	0
5605	0	0	0
5606	1	1	0
5607	0	0	0
5608	1	1	0
5609	0	0	0
5610	1	1	0
5611	0	0	0
5612	1	1	0
5613	0	0	0
5614	1	1	0
5615	0	0	0
5616	1	1	0
5617	0	0	0
5618	1	1	0
5619	0	0	0
5620	1	1	0
5621	0	0	0
5622	1	1	0
5623	0	0	0
5624	1	1	0
5625	0	0	0
5626	1	1	0
5627	0	0	0
5628	1	1	0
5629	0	0	0
5630	1	1	0
5631	0	0	0
5632	16	1	0
5633	0	0	0
5634	1	1	0
5635	0	0	0
5636	1	1	0
5637	0	0	0
5638	1	1	0
5639	0	0	0
5640	1	1	0
5641	0	0	0
5642	1	1	0
5643	0	0	0
5644	1	1	0
5645	0	0	0
5646	1	1	0
5647	0	0	0
5648	1	1	0
5649	0	0	0
5650	1	1	0
5651	0	0	0
5652	1	1	0
5653	0	0	0
5654	1	1	0
5655	0	0	0
5656	1	1	0
5657	0	0	0
5658	1	1	0
5659	0	0	0
5660	1	1	0
5661	0	0	0
5662	1	1	0
5663	0	0	0
5664	12	4	1
5665	3	1	1
5666	5	3	1
5667	3	1	1
5668	5	3	1
5669	3	1	1
5670	5	3	1
5671	3	1	1
5672	5	3	1
5673	3	1	1
5674	3	2	1
5675	3	1	1
5676	3	1	1
5677	3	1	1
5678	3	1	1
5679	3	1	1
5680	3	1	1
5681	3	1	1
5682	3	1	1
5683	3	1	1
5684	3	1	1
5685	3	1	1
5686	3	1	1
5687	3	1	1
5688	3	1	1
5689	3	1	1
5690	3	2	1
5691	3	1	1
5692	3	2	1
5693	3	1	1
5694	3	2	1
5695	3	1	1
5696	21	10	3
5697	11	5	3
5698	13	7	3
5699	11	5	3
5700	9	4	3
5701	9	3	3
5702	9	4	3
5703	9	3	3
5704	9	4	3
5705	9	3	3
5706	9	3	3
5707	9	3	3
5708	9	3	3
5709	9	3	3
5710	9	3	3
5711	9	3	3
5712	9	3	3
5713	9	3	3
5714	9	3	3
5715	9	3	3
5716	9	3	3
5717	9	3	3
5718	9	3	3
5719	9	3	3
5720	9	4	3
5721	9	3	3
5722	9	4	3
5723	9	3	3
5724	9	4	3
5725	9	3	3
5726	9	3	3
5727	9	3	3
5728	16	1	0
5729	0	0	0
5730	1	1	0
5731	0	0	0
5732	1	1	0
5733	0	0	0
5734	1	1	0
5735	0	0	0
5736	1	1	0
5737	0	0	0
5738	1	1	0
5739	0	0	0
5740	1	1	0
5741	0	0	0
5742	1	1	0
5743	0	0	0
5744	1	1	0
5745	0	0	0
5746	1	1	0
5747	0	0	0
5748	1	1	0
5749	0	0	0
5750	1	1	0
5751	0	0	0
5752	1	1	0
5753	0	0	0
5754	1	1	0
5755	0	0	0
5756	1	1	0
5757	0	0	0
5758	1	1	0
5759	0	0	0
5760	16	1	0
5761	0	0	0
5762	1	1	0
5763	0	0	0
5764	1	1	0
5765	0	0	0
5766	1	1	0
5767	0	0	0
5768	1	1	0
5769	0	0	0
5770	1	1	0
5771	0	0	0
5772	1	1	0
5773	0	0	0
5774	1	1	0
5775	0	0	0
5776	1	1	0
5777	0	0	0
5778	1	1	0
5779	0	0	0
5780	1	1	0
5781	0	0	0
5782	1	1	0
5783	0	0	0
5784	1	1	0
5785	0	0	0
5786	1	1	0
5787	0	0	0
5788	1	1	0
5789	0	0	0
5790	1	1	0
5791	0	0	0
5792	16	1	0
5793	0	0	0
5794	1	1	0
5795	0	0	0
5796	1	1	0
5797	0	0	0
5798	1	1	0
5799	0	0	0
5800	1	1	0
5801	0	0	0
5802	1	1	0
5803	0	0	0
5804	1	1	0
5805	0	0	0
5806	1	1	0
5807	0	0	0
5808	1	1	0
5809	0	0	0
5810	1	1	0
5811	0	0	0
5812	1	1	0
5813	0	0	0
5814	1	1	0
5815	0	0	0
5816	1	1	0
5817	0	0	0
5818	1	1	0
5819	0	0	0
5820	1	1	0
5821	0	0	0
5822	1	1	0
5823	0	0	0
5824	15	1	0
5825	0	0	0
5826	1	1	0
5827	0	0	0
5828	1	1	0
5829	0	0	0
5830	1	1	0
5831	0	0	0
5832	1	1	0
5833	0	0	0
5834	1	1	0
5835	0	0	0
5836	1	1	0
5837	0	0	0
5838	1	1	0
5839	0	0	0
5840	0	0	0
5841	0	0	0
5842	1	1	0
5843	0	0	0
5844	1	1	0
5845	0	0	0
5846	1	1	0
5847	0	0	0
5848	1	1	0
5849	0	0	0
5850	1	1	0
5851	0	0	0
5852	1	1	0
5853	0	0	0
5854	1	1	0
5855	0	0	0
5856	16	1	0
5857	0	0	0
5858	1	1	0
5859	0	0	0
5860	1	1	0
5861	0	0	0
5862	1	1	0
5863	0	0	0
5864	1	1	0
5865	0	0	0
5866	1	1	0
5867	0	0	0
5868	1	1	0
5869	0	0	0
5870	1	1	0
5871	0	0	0
5872	1	1	0
5873	0	0	0
5874	1	1	0
5875	0	0	0
5876	1	1	0
5877	0	0	0
5878	1	1	0
5879	0	0	0
5880	1	1	0
5881	0	0	0
5882	1	1	0
5883	0	0	0
5884	1	1	0
5885	0	0	0
5886	1	1	0
5887	0	0	0
5888	16	1	0
5889	0	0	0
5890	1	1	0
5891	0	0	0
5892	1	1	0
5893	0	0	0
5894	1	1	0
5895	0	0	0
5896	1	1	0
5897	0	0	0
5898	1	1	0
5899	0	0	0
5900	1	1	0
5901	0	0	0
5902	1	1	0
5903	0	0	0
5904	1	1	0
5905	0	0	0
5906	1	1	0
5907	0	0	0
5908	1	1	0
5909	0	0	0
5910	1	1	0
5911	0	0	0
5912	1	1	0
5913	0	0	0
5914	1	1	0
5915	0	0	0
5916	1	1	0
5917	0	0	0
5918	1	1	0
5919	0	0	0
5920	16	1	0
5921	0	0	0
5922	1	1	0
5923	0	0	0
5924	1	1	0
5925	0	0	0
5926	1	1	0
5927	0	0	0
5928	1	1	0
5929	0	0	0
5930	1	1	0
5931	0	0	0
5932	1	1	0
5933	0	0	0
5934	1	1	0
5935	0	0	0
5936	1	1	0
5937	0	0	0
5938	1	1	0
5939	0	0	0
5940	1	1	0
5941	0	0	0
5942	1	1	0
5943	0	0	0
5944	1	1	0
5945	0	0	0
5946	1	1	0
5947	0	0	0
5948	1	1	0
5949	0	0	0
5950	1	1	0
5951	0	0	0
5952	47	18	6
5953	17	6	6
5954	21	9	6
5955	17	6	6
5956	21	9	6
5957	17	6	6
5958	21	9	6
5959	17	6	6
5960	21	9	6
5961	17	6	6
5962	24	12	6
5963	17	6	6
5964	23	11	6
5965	17	6	6
5966	22	10	6
5967	17	6	6
5968	22	10	6
5969	17	6	6
5970	22	10	6
5971	17	6	6
5972	17	6	6
5973	17	6	6
5974	17	6	6
5975	17	6	6
5976	17	6	6
5977	17	6	6
5978	18	7	6
5979	17	6	6
5980	17	6	6
5981	17	6	6
5982	17	6	6
5983	17	6	6
5984	35	18	6
5985	19	8	6
5986	19	8	6
5987	19	8	6
5988	21	9	6
5989	19	8	6
5990	19	8	6
5991	19	8	6
5992	19	8	6
5993	17	6	6
5994	20	9	6
5995	17	6	6
5996	20	9	6
5997	17	6	6
5998	20	9	6
5999	17	6	6
6000	20	9	6
6001	17	6	6
6002	20	9	6
6003	17	6	6
6004	17	6	6
6005	17	6	6
6006	17	6	6
6007	17	6	6
6008	17	6	6
6009	17	6	6
6010	17	6	6
6011	17	6	6
6012	17	6	6
6013	17	6	6
6014	17	6	6
6015	17	6	6
6016	16	1	0
6017	0	0	0
6018	1	1	0
6019	0	0	0
6020	1	1	0
6021	0	0	0
6022	1	1	0
6023	0	0	0
6024	1	1	0
6025	0	0	0
6026	1	1	0
6027	0	0	0
6028	1	1	0
6029	0	0	0
6030	1	1	0
6031	0	0	0
6032	1	1	0
6033	0	0	0
6034	1	1	0
6035	0	0	0
6036	1	1	0
6037	0	0	0
6038	1	1	0
6039	0	0	0
6040	1	1	0
6041	0	0	0
6042	1	1	0
6043	0	0	0
6044	1	1	0
6045	0	0	0
6046	1	1	0
6047	0	0	0
6048	16	1	0
6049	0	0	0
6050	1	1	0
6051	0	0	0
6052	1	1	0
6053	0	0	0
6054	1	1	0
6055	0	0	0
6056	1	1	0
6057	0	0	0
6058	1	1	0
6059	0	0	0
6060	1	1	0
6061	0	0	0
6062	1	1	0
6063	0	0	0
6064	1	1	0
6065	0	0	0
6066	1	1	0
6067	0	0	0
6068	1	1	0
6069	0	0	0
6070	1	1	0
6071	0	0	0
6072	1	1	0
6073	0	0	0
6074	1	1	0
6075	0	0	0
6076	1	1	0
6077	0	0	0
6078	1	1	0
6079	0	0	0
6080	16	1	0
6081	0	0	0
6082	1	1	0
6083	0	0	0
6084	1	1	0
6085	0	0	0
6086	1	1	0
6087	0	0	0
6088	1	1	0
6089	0	0	0
6090	1	1	0
6091	0	0	0
6092	1	1	0
6093	0	0	0
6094	1	1	0
6095	0	0	0
6096	1	1	0
6097	0	0	0
6098	1	1	0
6099	0	0	0
6100	1	1	0
6101	0	0	0
6102	1	1	0
6103	0	0	0
6104	1	1	0
6105	0	0	0
6106	1	1	0
6107	0	0	0
6108	1	1	0
6109	0	0	0
6110	1	1	0
6111	0	0	0
6112	16	1	0
6113	0	0	0
6114	1	1	0
6115	0	0	0
6116	1	1	0
6117	0	0	0
6118	1	1	0
6119	0	0	0
6120	1	1	0
6121	0	0	0
6122	1	1	0
6123	0	0	0
6124	1	1	0
6125	0	0	0
6126	1	1	0
6127	0	0	0
6128	1	1	0
6129	0	0	0
6130	1	1	0
6131	0	0	0
6132	1	1	0
6133	0	0	0
6134	1	1	0
6135	0	0	0
6136	1	1	0
6137	0	0	0
6138	1	1	0
6139	0	0	0
6140	1	1	0
6141	0	0	0
6142	1	1	0
6143	0	0	0
6144	16	1	0
6145	0	0	0
6146	1	1	0
6147	0	0	0
6148	1	1	0
6149	0	0	0
6150	1	1	0
6151	0	0	0
6152	1	1	0
6153	0	0	0
6154	1	1	0
6155	0	0	0
6156	1	1	0
6157	0	0	0
6158	1	1	0
6159	0	0	0
6160	1	1	0
6161	0	0	0
6162	1	1	0
6163	0	0	0
6164	1	1	0
6165	0	0	0
6166	1	1	0
6167	0	0	0
6168	1	1	0
6169	0	0	0
6170	1	1	0
6171	0	0	0
6172	1	1	0
6173	0	0	0
6174	1	1	0
6175	0	0	0
6176	45	16	5
6177	16	6	5
6178	18	7	5
6179	16	6	5
6180	18	7	5
6181	16	6	5
6182	18	7	5
6183	16	6	5
6184	18	7	5
6185	15	5	5
6186	20	10	5
6187	15	5	5
6188	20	10	5
6189	15	5	5
6190	20	10	5
6191	15	5	5
6192	20	10	5
6193	15	5	5
6194	20	10	5
6195	15	5	5
6196	17	6	5
6197	15	5	5
6198	17	6	5
6199	15	5	5
6200	17	6	5
6201	15	5	5
6202	17	6	5
6203	15	5	5
6204	15	5	5
6205	15	5	5
6206	15	5	5
6207	15	5	5
6208	38	18	6
6209	18	7	6
6210	20	9	6
6211	18	7	6
6212	19	8	6
6213	17	6	6
6214	20	8	6
6215	17	6	6
6216	18	7	6
6217	17	6	6
6218	20	9	6
6219	17	6	6
6220	22	10	6
6221	17	6	6
6222	19	8	6
6223	17	6	6
6224	19	8	6
6225	17	6	6
6226	19	8	6
6227	17	6	6
6228	17	6	6
6229	17	6	6
6230	17	6	6
6231	17	6	6
6232	17	6	6
6233	17	6	6
6234	18	7	6
6235	17	6	6
6236	17	6	6
6237	17	6	6
6238	17	6	6
6239	17	6	6
6240	16	1	0
6241	0	0	0
6242	1	1	0
6243	0	0	0
6244	1	1	0
6245	0	0	0
6246	1	1	0
6247	0	0	0
6248	1	1	0
6249	0	0	0
6250	1	1	0
6251	0	0	0
6252	1	1	0
6253	0	0	0
6254	1	1	0
6255	0	0	0
6256	1	1	0
6257	0	0	0
6258	1	1	0
6259	0	0	0
6260	1	1	0
6261	0	0	0
6262	1	1	0
6263	0	0	0
6264	1	1	0
6265	0	0	0
6266	1	1	0
6267	0	0	0
6268	1	1	0
6269	0	0	0
6270	1	1	0
6271	0	0	0
6272	16	1	0
6273	0	0	0
6274	1	1	0
6275	0	0	0
6276	1	1	0
6277	0	0	0
6278	1	1	0
6279	0	0	0
6280	1	1	0
6281	0	0	0
6282	1	1	0
6283	0	0	0
6284	1	1	0
6285	0	0	0
6286	1	1	0
6287	0	0	0
6288	1	1	0
6289	0	0	0
6290	1	1	0
6291	0	0	0
6292	1	1	0
6293	0	0	0
6294	1	1	0
6295	0	0	0
6296	1	1	0
6297	0	0	0
6298	1	1	0
6299	0	0	0
6300	1	1	0
6301	0	0	0
6302	1	1	0
6303	0	0	0
6304	16	1	0
6305	0	0	0
6306	1	1	0
6307	0	0	0
6308	1	1	0
6309	0	0	0
6310	1	1	0
6311	0	0	0
6312	1	1	0
6313	0	0	0
6314	1	1	0
6315	0	0	0
6316	1	1	0
6317	0	0	0
6318	1	1	0
6319	0	0	0
6320	1	1	0
6321	0	0	0
6322	1	1	0
6323	0	0	0
6324	1	1	0
6325	0	0	0
6326	1	1	0
6327	0	0	0
6328	1	1	0
6329	0	0	0
6330	1	1	0
6331	0	0	0
6332	1	1	0
6333	0	0	0
6334	1	1	0
6335	0	0	0
6336	16	1	0
6337	0	0	0
6338	1	1	0
6339	0	0	0
6340	1	1	0
6341	0	0	0
6342	1	1	0
6343	0	0	0
6344	1	1	0
6345	0	0	0
6346	1	1	0
6347	0	0	0
6348	1	1	0
6349	0	0	0
6350	1	1	0
6351	0	0	0
6352	1	1	0
6353	0	0	0
6354	1	1	0
6355	0	0	0
6356	1	1	0
6357	0	0	0
6358	1	1	0
6359	0	0	0
6360	1	1	0
6361	0	0	0
6362	1	1	0
6363	0	0	0
6364	1	1	0
6365	0	0	0
6366	1	1	0
6367	0	0	0
6368	16	1	0
6369	0	0	0
6370	1	1	0
6371	0	0	0
6372	1	1	0
6373	0	0	0
6374	1	1	0
6375	0	0	0
6376	1	1	0
6377	0	0	0
6378	1	1	0
6379	0	0	0
6380	1	1	0
6381	0	0	0
6382	1	1	0
6383	0	0	0
6384	1	1	0
6385	0	0	0
6386	1	1	0
6387	0	0	0
6388	1	1	0
6389	0	0	0
6390	1	1	0
6391	0	0	0
6392	1	1	0
6393	0	0	0
6394	1	1	0
6395	0	0	0
6396	1	1	0
6397	0	0	0
6398	1	1	0
6399	0	0	0
6400	16	1	0
6401	0	0	0
6402	1	1	0
6403	0	0	0
6404	1	1	0
6405	0	0	0
6406	1	1	0
6407	0	0	0
6408	1	1	0
6409	0	0	0
6410	1	1	0
6411	0	0	0
6412	1	1	0
6413	0	0	0
6414	1	1	0
6415	0	0	0
6416	1	1	0
6417	0	0	0
6418	1	1	0
6419	0	0	0
6420	1	1	0
6421	0	0	0
6422	1	1	0
6423	0	0	0
6424	1	1	0
6425	0	0	0
6426	1	1	0
6427	0	0	0
6428	1	1	0
6429	0	0	0
6430	1	1	0
6431	0	0	0
6432	16	1	0
6433	0	0	0
6434	1	1	0
6435	0	0	0
6436	1	1	0
6437	0	0	0
6438	1	1	0
6439	0	0	0
6440	1	1	0
6441	0	0	0
6442	1	1	0
6443	0	0	0
6444	1	1	0
6445	0	0	0
6446	1	1	0
6447	0	0	0
6448	1	1	0
6449	0	0	0
6450	1	1	0
6451	0	0	0
6452	1	1	0
6453	0	0	0
6454	1	1	0
6455	0	0	0
6456	1	1	0
6457	0	0	0
6458	1	1	0
6459	0	0	0
6460	1	1	0
6461	0	0	0
6462	1	1	0
6463	0	0	0
6464	47	14	4
6465	13	5	4
6466	16	8	4
6467	13	5	4
6468	15	6	4
6469	13	5	4
6470	15	7	4
6471	13	5	4
6472	17	8	4
6473	12	4	4
6474	16	7	4
6475	12	4	4
6476	16	7	4
6477	12	4	4
6478	16	7	4
6479	12	4	4
6480	16	7	4
6481	12	4	4
6482	14	6	4
6483	12	4	4
6484	13	5	4
6485	12	4	4
6486	13	5	4
6487	12	4	4
6488	13	5	4
6489	12	4	4
6490	13	5	4
6491	12	4	4
6492	13	5	4
6493	12	4	4
6494	13	5	4
6495	12	4	4
6496	31	15	5
6497	14	5	5
6498	17	7	5
6499	14	5	5
6500	15	6	5
6501	14	5	5
6502	15	6	5
6503	14	5	5
6504	15	6	5
6505	14	5	5
6506	17	8	5
6507	14	5	5
6508	18	9	5
6509	14	5	5
6510	18	9	5
6511	14	5	5
6512	18	9	5
6513	14	5	5
6514	17	8	5
6515	14	5	5
6516	16	7	5
6517	14	5	5
6518	15	6	5
6519	14	5	5
6520	15	6	5
6521	14	5	5
6522	15	6	5
6523	14	5	5
6524	16	6	5
6525	14	5	5
6526	14	5	5
6527	14	5	5
6528	16	1	0
6529	0	0	0
6530	1	1	0
6531	0	0	0
6532	1	1	0
6533	0	0	0
6534	1	1	0
6535	0	0	0
6536	1	1	0
6537	0	0	0
6538	1	1	0
6539	0	0	0
6540	1	1	0
6541	0	0	0
6542	1	1	0
6543	0	0	0
6544	1	1	0
6545	0	0	0
6546	1	1	0
6547	0	0	0
6548	1	1	0
6549	0	0	0
6550	1	1	0
6551	0	0	0
6552	1	1	0
6553	0	0	0
6554	1	1	0
6555	0	0	0
6556	1	1	0
6557	0	0	0
6558	1	1	0
6559	0	0	0
6560	16	1	0
6561	0	0	0
6562	1	1	0
6563	0	0	0
6564	1	1	0
6565	0	0	0
6566	1	1	0
6567	0	0	0
6568	1	1	0
6569	0	0	0
6570	1	1	0
6571	0	0	0
6572	1	1	0
6573	0	0	0
6574	1	1	0
6575	0	0	0
6576	1	1	0
6577	0	0	0
6578	1	1	0
6579	0	0	0
6580	1	1	0
6581	0	0	0
6582	1	1	0
6583	0	0	0
6584	1	1	0
6585	0	0	0
6586	1	1	0
6587	0	0	0
6588	1	1	0
6589	0	0	0
6590	1	1	0
6591	0	0	0
6592	16	1	0
6593	0	0	0
6594	1	1	0
6595	0	0	0
6596	1	1	0
6597	0	0	0
6598	1	1	0
6599	0	0	0
6600	1	1	0
6601	0	0	0
6602	1	1	0
6603	0	0	0
6604	1	1	0
6605	0	0	0
6606	1	1	0
6607	0	0	0
6608	1	1	0
6609	0	0	0
6610	1	1	0
6611	0	0	0
6612	1	1	0
6613	0	0	0
6614	1	1	0
6615	0	0	0
6616	1	1	0
6617	0	0	0
6618	1	1	0
6619	0	0	0
6620	1	1	0
6621	0	0	0
6622	1	1	0
6623	0	0	0
6624	16	1	0
6625	0	0	0
6626	1	1	0
6627	0	0	0
6628	1	1	0
6629	0	0	0
6630	1	1	0
6631	0	0	0
6632	1	1	0
6633	0	0	0
6634	1	1	0
6635	0	0	0
6636	1	1	0
6637	0	0	0
6638	1	1	0
6639	0	0	0
6640	1	1	0
6641	0	0	0
6642	1	1	0
6643	0	0	0
6644	1	1	0
6645	0	0	0
6646	1	1	0
6647	0	0	0
6648	1	1	0
6649	0	0	0
6650	1	1	0
6651	0	0	0
6652	1	1	0
6653	0	0	0
6654	1	1	0
6655	0	0	0
6656	16	1	0
6657	0	0	0
6658	1	1	0
6659	0	0	0
6660	1	1	0
6661	0	0	0
6662	1	1	0
6663	0	0	0
6664	1	1	0
6665	0	0	0
6666	1	1	0
6667	0	0	0
6668	1	1	0
6669	0	0	0
6670	1	1	0
6671	0	0	0
6672	1	1	0
6673	0	0	0
6674	1	1	0
6675	0	0	0
6676	1	1	0
6677	0	0	0
6678	1	1	0
6679	0	0	0
6680	1	1	0
6681	0	0	0
6682	1	1	0
6683	0	0	0
6684	1	1	0
6685	0	0	0
6686	1	1	0
6687	0	0	0
6688	16	1	0
6689	0	0	0
6690	1	1	0
6691	0	0	0
6692	1	1	0
6693	0	0	0
6694	1	1	0
6695	0	0	0
6696	1	1	0
6697	0	0	0
6698	1	1	0
6699	0	0	0
6700	1	1	0
6701	0	0	0
6702	1	1	0
6703	0	0	0
6704	1	1	0
6705	0	0	0
6706	1	1	0
6707	0	0	0
6708	1	1	0
6709	0	0	0
6710	1	1	0
6711	0	0	0
6712	1	1	0
6713	0	0	0
6714	1	1	0
6715	0	0	0
6716	1	1	0
6717	0	0	0
6718	1	1	0
6719	0	0	0
6720	16	1	0
6721	0	0	0
6722	1	1	0
6723	0	0	0
6724	1	1	0
6725	0	0	0
6726	1	1	0
6727	0	0	0
6728	1	1	0
6729	0	0	0
6730	1	1	0
6731	0	0	0
6732	1	1	0
6733	0	0	0
6734	1	1	0
6735	0	0	0
6736	1	1	0
6737	0	0	0
6738	1	1	0
6739	0	0	0
6740	1	1	0
6741	0	0	0
6742	1	1	0
6743	0	0	0
6744	1	1	0
6745	0	0	0
6746	1	1	0
6747	0	0	0
6748	1	1	0
6749	0	0	0
6750	1	1	0
6751	0	0	0
6752	33	12	4
6753	13	6	4
6754	16	8	4
6755	13	6	4
6756	16	8	4
6757	13	6	4
6758	16	8	4
6759	13	6	4
6760	16	8	4
6761	12	5	4
6762	13	5	4
6763	11	4	4
6764	13	5	4
6765	11	4	4
6766	13	5	4
6767	11	4	4
6768	11	4	4
6769	11	4	4
6770	11	4	4
6771	11	4	4
6772	11	4	4
6773	11	4	4
6774	11	4	4
6775	11	4	4
6776	12	5	4
6777	11	4	4
6778	12	5	4
6779	11	4	4
6780	13	5	4
6781	11	4	4
6782	11	4	4
6783	11	4	4
6784	25	12	4
6785	12	5	4
6786	14	7	4
6787	12	5	4
6788	14	7	4
6789	12	5	4
6790	14	7	4
6791	12	5	4
6792	14	7	4
6793	11	4	4
6794	13	6	4
6795	11	4	4
6796	13	6	4
6797	11	4	4
6798	13	6	4
6799	11	4	4
6800	12	5	4
6801	11	4	4
6802	12	5	4
6803	11	4	4
6804	12	5	4
6805	11	4	4
6806	12	5	4
6807	11	4	4
6808	12	5	4
6809	11	4	4
6810	12	5	4
6811	11	4	4
6812	11	4	4
6813	11	4	4
6814	12	5	4
6815	11	4	4
6816	16	1	0
6817	0	0	0
6818	1	1	0
6819	0	0	0
6820	1	1	0
6821	0	0	0
6822	1	1	0
6823	0	0	0
6824	1	1	0
6825	0	0	0
6826	1	1	0
6827	0	0	0
6828	1	1	0
6829	0	0	0
6830	1	1	0
6831	0	0	0
6832	1	1	0
6833	0	0	0
6834	1	1	0
6835	0	0	0
6836	1	1	0
6837	0	0	0
6838	1	1	0
6839	0	0	0
6840	1	1	0
6841	0	0	0
6842	1	1	0
6843	0	0	0
6844	1	1	0
6845	0	0	0
6846	1	1	0
6847	0	0	0
6848	16	1	0
6849	0	0	0
6850	1	1	0
6851	0	0	0
6852	1	1	0
6853	0	0	0
6854	1	1	0
6855	0	0	0
6856	1	1	0
6857	0	0	0
6858	1	1	0
6859	0	0	0
6860	1	1	0
6861	0	0	0
6862	1	1	0
6863	0	0	0
6864	1	1	0
6865	0	0	0
6866	1	1	0
6867	0	0	0
6868	1	1	0
6869	0	0	0
6870	1	1	0
6871	0	0	0
6872	1	1	0
6873	0	0	0
6874	1	1	0
6875	0	0	0
