PSN	Read	Write	Erase
1106	74	31	21
1107	73	30	21
1108	71	29	21
1109	71	29	21
1110	70	28	21
1111	70	28	21
1112	70	28	21
1113	70	28	21
1114	70	28	21
1115	70	28	21
1116	70	28	21
1117	71	28	21
1118	69	27	21
1119	69	27	21
1120	22	13	3
1121	13	7	3
1122	13	7	3
1123	13	7	3
1124	13	7	3
1125	13	7	3
1126	13	7	3
1127	13	7	3
1128	13	7	3
1129	13	7	3
1130	13	7	3
1131	13	7	3
1132	13	7	3
1133	13	7	3
1134	13	7	3
1135	13	7	3
1136	12	6	3
1137	12	6	3
1138	12	6	3
1139	12	6	3
1140	13	6	3
1141	11	5	3
1142	11	5	3
1143	11	5	3
1144	11	5	3
1145	11	5	3
1146	11	5	3
1147	11	5	3
1148	11	5	3
1149	11	5	3
1150	12	5	3
1151	10	4	3
1152	175	100	25
1153	103	51	25
1154	99	48	25
1155	97	47	25
1156	97	47	25
1157	98	47	25
1158	98	46	25
1159	94	44	25
1160	95	43	25
1161	91	41	25
1162	90	40	25
1163	90	40	25
1164	90	40	25
1165	90	40	25
1166	91	40	25
1167	89	39	25
1168	89	38	25
1169	88	37	25
1170	87	36	25
1171	85	35	25
1172	86	35	25
1173	85	34	25
1174	82	32	25
1175	82	32	25
1176	82	32	25
1177	82	32	25
1178	82	32	25
1179	82	32	25
1180	82	32	25
1181	82	32	25
1182	82	32	25
1183	83	32	25
1184	8	5	1
1185	5	3	1
1186	5	3	1
1187	5	3	1
1188	5	3	1
1189	5	3	1
1190	5	3	1
1191	5	3	1
1192	5	3	1
1193	5	3	1
1194	5	3	1
1195	5	3	1
1196	5	3	1
1197	5	3	1
1198	5	3	1
1199	5	3	1
1200	4	2	1
1201	4	2	1
1202	4	2	1
1203	4	2	1
1204	4	2	1
1205	4	2	1
1206	4	2	1
1207	4	2	1
1208	4	2	1
1209	4	2	1
1210	4	2	1
1211	4	2	1
1212	4	2	1
1213	4	2	1
1214	4	2	1
1215	4	2	1
1216	189	108	27
1217	104	52	27
1218	105	52	27
1219	104	51	27
1220	102	50	27
1221	102	50	27
1222	103	50	27
1223	102	49	27
1224	100	48	27
1225	100	48	27
1226	98	46	27
1227	98	46	27
1228	97	45	27
1229	97	45	27
1230	96	44	27
1231	96	44	27
1232	95	43	27
1233	96	43	27
1234	95	42	27
1235	93	41	27
1236	93	41	27
1237	94	41	27
1238	91	38	27
1239	90	37	27
1240	88	36	27
1241	88	36	27
1242	88	36	27
1243	88	36	27
1244	88	36	27
1245	89	36	27
1246	89	35	27
1247	85	33	27
1248	189	108	27
1249	108	54	27
1250	108	54	27
1251	109	54	27
1252	107	53	27
1253	107	52	27
1254	105	51	27
1255	105	51	27
1256	105	51	27
1257	106	51	27
1258	105	50	27
1259	103	49	27
1260	103	49	27
1261	103	49	27
1262	104	49	27
1263	103	48	27
1264	102	46	27
1265	99	44	27
1266	97	43	27
1267	97	43	27
1268	98	43	27
1269	98	42	27
1270	93	38	27
1271	91	37	27
1272	92	37	27
1273	92	36	27
1274	88	34	27
1275	88	34	27
1276	88	34	27
1277	88	34	27
1278	86	32	27
1279	86	32	27
1280	42	24	6
1281	26	13	6
1282	24	11	6
1283	22	10	6
1284	22	10	6
1285	22	10	6
1286	22	10	6
1287	22	10	6
1288	22	10	6
1289	22	10	6
1290	22	10	6
1291	22	10	6
1292	22	10	6
1293	23	10	6
1294	21	9	6
1295	21	9	6
1296	21	9	6
1297	21	9	6
1298	21	9	6
1299	21	9	6
1300	21	9	6
1301	21	9	6
1302	22	9	6
1303	20	8	6
1304	20	8	6
1305	20	8	6
1306	20	8	6
1307	20	8	6
1308	20	8	6
1309	20	8	6
1310	20	8	6
1311	20	8	6
1312	188	107	27
1313	107	52	27
1314	105	51	27
1315	107	51	27
1316	103	49	27
1317	104	49	27
1318	103	48	27
1319	102	47	27
1320	101	46	27
1321	100	45	27
1322	98	44	27
1323	99	44	27
1324	98	43	27
1325	96	42	27
1326	97	42	27
1327	95	41	27
1328	95	41	27
1329	95	41	27
1330	96	41	27
1331	94	40	27
1332	97	40	27
1333	91	37	27
1334	90	36	27
1335	90	36	27
1336	89	35	27
1337	89	35	27
1338	89	35	27
1339	90	35	27
1340	87	33	27
1341	88	34	27
1342	88	32	27
1343	85	30	27
1344	189	108	27
1345	108	54	27
1346	108	54	27
1347	108	54	27
1348	109	54	27
1349	107	53	27
1350	107	53	27
1351	107	53	27
1352	107	53	27
1353	107	53	27
1354	106	51	27
1355	105	50	27
1356	103	48	27
1357	101	47	27
1358	100	46	27
1359	100	46	27
1360	99	45	27
1361	100	45	27
1362	98	44	27
1363	100	44	27
1364	96	42	27
1365	97	42	27
1366	95	40	27
1367	93	39	27
1368	93	39	27
1369	95	39	27
1370	92	37	27
1371	91	36	27
1372	89	35	27
1373	89	35	27
1374	88	34	27
1375	88	34	27
1376	182	104	26
1377	104	52	26
1378	104	52	26
1379	104	52	26
1380	104	52	26
1381	105	52	26
1382	103	51	26
1383	103	51	26
1384	103	51	26
1385	103	51	26
1386	102	50	26
1387	103	50	26
1388	101	48	26
1389	99	47	26
1390	99	46	26
1391	97	45	26
1392	96	44	26
1393	96	44	26
1394	96	44	26
1395	96	44	26
1396	97	44	26
1397	97	43	26
1398	93	40	26
1399	92	39	26
1400	90	38	26
1401	90	38	26
1402	91	38	26
1403	91	37	26
1404	87	35	26
1405	87	35	26
1406	87	34	26
1407	85	33	26
1408	189	108	27
1409	108	54	27
1410	107	53	27
1411	107	53	27
1412	106	52	27
1413	106	52	27
1414	107	52	27
1415	105	51	27
1416	105	51	27
1417	105	51	27
1418	104	50	27
1419	104	50	27
1420	103	49	27
1421	103	49	27
1422	103	48	27
1423	102	47	27
1424	100	45	27
1425	98	44	27
1426	98	44	27
1427	98	44	27
1428	98	44	27
1429	99	44	27
1430	96	42	27
1431	98	42	27
1432	94	40	27
1433	95	40	27
1434	94	39	27
1435	92	38	27
1436	93	38	27
1437	93	37	27
1438	89	35	27
1439	90	35	27
1440	78	45	11
1441	45	23	11
1442	45	23	11
1443	45	23	11
1444	45	23	11
1445	45	23	11
1446	45	23	11
1447	46	23	11
1448	44	22	11
1449	44	22	11
1450	44	22	11
1451	44	22	11
1452	44	22	11
1453	45	22	11
1454	44	21	11
1455	42	20	11
1456	43	20	11
1457	41	19	11
1458	41	19	11
1459	41	19	11
1460	41	19	11
1461	41	19	11
1462	40	18	11
1463	41	18	11
1464	40	17	11
1465	39	16	11
1466	37	15	11
1467	37	15	11
1468	38	15	11
1469	37	14	11
1470	35	13	11
1471	35	13	11
1472	182	104	26
1473	101	51	26
1474	101	51	26
1475	101	51	26
1476	101	51	26
1477	100	50	26
1478	100	50	26
1479	100	50	26
1480	104	50	26
1481	96	46	26
1482	96	46	26
1483	96	46	26
1484	96	46	26
1485	96	46	26
1486	96	46	26
1487	96	46	26
1488	96	46	26
1489	98	46	26
1490	95	44	26
1491	94	43	26
1492	92	42	26
1493	92	42	26
1494	91	41	26
1495	91	41	26
1496	90	40	26
1497	90	40	26
1498	91	40	26
1499	90	39	26
1500	87	37	26
1501	90	37	26
1502	86	33	26
1503	81	30	26
1504	189	108	27
1505	108	54	27
1506	109	54	27
1507	108	53	27
1508	105	51	27
1509	105	51	27
1510	105	51	27
1511	106	51	27
1512	105	50	27
1513	104	49	27
1514	102	48	27
1515	102	48	27
1516	102	48	27
1517	102	48	27
1518	102	47	27
1519	102	46	27
1520	99	44	27
1521	97	43	27
1522	96	42	27
1523	96	42	27
1524	96	42	27
1525	96	42	27
1526	94	40	27
1527	94	40	27
1528	94	40	27
1529	94	40	27
1530	95	40	27
1531	95	39	27
1532	90	36	27
1533	90	36	27
1534	91	36	27
1535	90	35	27
1536	15	9	2
1537	9	5	2
1538	9	5	2
1539	9	5	2
1540	9	5	2
1541	9	5	2
1542	9	5	2
1543	9	5	2
1544	9	5	2
1545	9	5	2
1546	10	5	2
1547	8	4	2
1548	8	4	2
1549	8	4	2
1550	8	4	2
1551	8	4	2
1552	8	4	2
1553	8	4	2
1554	7	3	2
1555	7	3	2
1556	7	3	2
1557	7	3	2
1558	7	3	2
1559	7	3	2
1560	7	3	2
1561	7	3	2
1562	7	3	2
1563	7	3	2
1564	7	3	2
1565	7	3	2
1566	7	3	2
1567	7	3	2
1568	162	93	23
1569	91	46	23
1570	91	46	23
1571	92	46	23
1572	90	45	23
1573	90	45	23
1574	90	45	23
1575	90	45	23
1576	90	45	23
1577	90	45	23
1578	90	45	23
1579	91	45	23
1580	89	44	23
1581	90	44	23
1582	88	43	23
1583	88	43	23
1584	90	43	23
1585	87	41	23
1586	84	39	23
1587	84	39	23
1588	84	39	23
1589	85	39	23
1590	83	37	23
1591	81	36	23
1592	81	36	23
