PSN	Read	Write	Erase
1038	11	5	3
1039	9	3	3
1040	11	5	3
1041	9	3	3
1042	11	5	3
1043	9	3	3
1044	9	3	3
1045	9	3	3
1046	9	3	3
1047	9	3	3
1048	9	3	3
1049	9	3	3
1050	9	3	3
1051	9	3	3
1052	9	3	3
1053	9	3	3
1054	9	3	3
1055	9	3	3
1056	19	10	3
1057	10	4	3
1058	10	4	3
1059	10	4	3
1060	10	4	3
1061	10	4	3
1062	9	3	3
1063	9	3	3
1064	9	3	3
1065	9	3	3
1066	10	4	3
1067	9	3	3
1068	10	4	3
1069	9	3	3
1070	10	4	3
1071	9	3	3
1072	10	4	3
1073	9	3	3
1074	10	4	3
1075	9	3	3
1076	9	3	3
1077	9	3	3
1078	9	3	3
1079	9	3	3
1080	9	3	3
1081	9	3	3
1082	9	3	3
1083	9	3	3
1084	9	3	3
1085	10	4	3
1086	9	3	3
1087	9	3	3
1088	13	7	2
1089	6	2	2
1090	8	4	2
1091	6	2	2
1092	8	4	2
1093	6	2	2
1094	7	3	2
1095	6	2	2
1096	8	4	2
1097	6	2	2
1098	8	4	2
1099	6	2	2
1100	8	4	2
1101	6	2	2
1102	8	4	2
1103	6	2	2
1104	8	4	2
1105	6	2	2
1106	8	4	2
1107	6	2	2
1108	7	3	2
1109	6	2	2
1110	7	3	2
1111	6	2	2
1112	7	3	2
1113	6	2	2
1114	7	3	2
1115	6	2	2
1116	7	3	2
1117	6	2	2
1118	7	3	2
1119	6	2	2
1120	13	7	2
1121	6	2	2
1122	8	4	2
1123	6	2	2
1124	8	4	2
1125	6	2	2
1126	9	4	2
1127	6	2	2
1128	8	4	2
1129	6	2	2
1130	8	4	2
1131	6	2	2
1132	8	4	2
1133	6	2	2
1134	8	4	2
1135	6	2	2
1136	8	4	2
1137	6	2	2
1138	8	4	2
1139	6	2	2
1140	7	3	2
1141	6	2	2
1142	7	3	2
1143	6	2	2
1144	7	3	2
1145	6	2	2
1146	7	3	2
1147	6	2	2
1148	7	3	2
1149	6	2	2
1150	7	3	2
1151	6	2	2
1152	13	7	2
1153	7	3	2
1154	9	5	2
1155	7	3	2
1156	9	5	2
1157	7	3	2
1158	8	4	2
1159	6	2	2
1160	8	4	2
1161	6	2	2
1162	7	3	2
1163	6	2	2
1164	7	3	2
1165	6	2	2
1166	7	3	2
1167	6	2	2
1168	7	3	2
1169	6	2	2
1170	7	3	2
1171	6	2	2
1172	7	3	2
1173	6	2	2
1174	7	3	2
1175	6	2	2
1176	7	3	2
1177	6	2	2
1178	7	3	2
1179	6	2	2
1180	7	3	2
1181	6	2	2
1182	7	3	2
1183	6	2	2
1184	1	0	0
1185	1	0	0
1186	1	1	0
1187	1	0	0
1188	1	1	0
1189	1	0	0
1190	1	1	0
1191	1	0	0
1192	1	1	0
1193	1	0	0
1194	2	1	0
1195	1	0	0
1196	2	1	0
1197	1	0	0
1198	2	1	0
1199	1	0	0
1200	2	1	0
1201	1	0	0
1202	2	1	0
1203	1	0	0
1204	2	1	0
1205	1	0	0
1206	2	1	0
1207	1	0	0
1208	2	1	0
1209	1	0	0
1210	2	1	0
1211	1	0	0
1212	2	1	0
1213	1	0	0
1214	2	1	0
1215	1	0	0
1216	20	11	3
1217	8	3	3
1218	11	5	3
1219	8	3	3
1220	11	5	3
1221	8	3	3
1222	11	5	3
1223	8	3	3
1224	11	5	3
1225	8	3	3
1226	12	6	3
1227	8	3	3
1228	12	6	3
1229	8	3	3
1230	12	6	3
1231	8	3	3
1232	12	6	3
1233	8	3	3
1234	12	6	3
1235	8	3	3
1236	11	5	3
1237	8	3	3
1238	10	4	3
1239	8	3	3
1240	10	4	3
1241	8	3	3
1242	10	4	3
1243	8	3	3
1244	10	4	3
1245	8	3	3
1246	10	4	3
1247	8	3	3
1248	18	9	3
1249	10	4	3
1250	10	4	3
1251	10	4	3
1252	10	4	3
1253	10	4	3
1254	9	3	3
1255	9	3	3
1256	9	3	3
1257	9	3	3
1258	11	5	3
1259	9	3	3
1260	11	5	3
1261	9	3	3
1262	11	5	3
1263	9	3	3
1264	11	5	3
1265	9	3	3
1266	11	5	3
1267	9	3	3
1268	9	3	3
1269	9	3	3
1270	9	3	3
1271	9	3	3
1272	9	3	3
1273	9	3	3
1274	9	3	3
1275	9	3	3
1276	9	3	3
1277	9	3	3
1278	9	3	3
1279	9	3	3
1280	16	8	3
1281	12	6	3
1282	11	5	3
1283	11	5	3
1284	11	5	3
1285	11	5	3
1286	10	4	3
1287	10	4	3
1288	10	4	3
1289	10	4	3
1290	9	3	3
1291	9	3	3
1292	9	3	3
1293	9	3	3
1294	9	3	3
1295	9	3	3
1296	9	3	3
1297	9	3	3
1298	9	3	3
1299	9	3	3
1300	9	3	3
1301	9	3	3
1302	9	3	3
1303	9	3	3
1304	9	3	3
1305	9	3	3
1306	9	3	3
1307	9	3	3
1308	9	3	3
1309	9	3	3
1310	9	3	3
1311	9	3	3
1312	18	10	3
1313	11	5	3
1314	10	4	3
1315	10	4	3
1316	10	4	3
1317	10	4	3
1318	9	3	3
1319	9	3	3
1320	9	3	3
1321	9	3	3
1322	9	3	3
1323	9	3	3
1324	9	3	3
1325	9	3	3
1326	9	3	3
1327	9	3	3
1328	9	3	3
1329	9	3	3
1330	9	3	3
1331	9	3	3
1332	9	3	3
1333	9	3	3
1334	9	3	3
1335	9	3	3
1336	9	3	3
1337	9	3	3
1338	9	3	3
1339	9	3	3
1340	9	3	3
1341	10	4	3
1342	9	3	3
1343	9	3	3
1344	14	8	2
1345	8	3	2
1346	7	3	2
1347	7	2	2
1348	7	3	2
1349	7	2	2
1350	7	3	2
1351	7	2	2
1352	7	3	2
1353	7	2	2
1354	8	4	2
1355	7	2	2
1356	8	4	2
1357	7	2	2
1358	8	4	2
1359	7	2	2
1360	8	4	2
1361	7	2	2
1362	8	4	2
1363	7	2	2
1364	7	3	2
1365	7	2	2
1366	7	3	2
1367	7	2	2
1368	7	3	2
1369	7	2	2
1370	7	3	2
1371	7	2	2
1372	7	3	2
1373	7	2	2
1374	7	2	2
1375	7	2	2
1376	19	10	3
1377	10	4	3
1378	11	5	3
1379	10	4	3
1380	11	5	3
1381	10	4	3
1382	11	5	3
1383	10	4	3
1384	11	5	3
1385	11	4	3
1386	11	5	3
1387	9	3	3
1388	11	5	3
1389	9	3	3
1390	11	5	3
1391	9	3	3
1392	11	5	3
1393	9	3	3
1394	11	5	3
1395	9	3	3
1396	9	3	3
1397	9	3	3
1398	9	3	3
1399	9	3	3
1400	9	3	3
1401	9	3	3
1402	9	3	3
1403	9	3	3
1404	9	3	3
1405	9	3	3
1406	9	3	3
1407	9	3	3
1408	19	10	3
1409	9	3	3
1410	10	4	3
1411	9	3	3
1412	10	4	3
1413	9	3	3
1414	10	4	3
1415	9	3	3
1416	10	4	3
1417	9	3	3
1418	12	6	3
1419	9	3	3
1420	12	6	3
1421	9	3	3
1422	12	6	3
1423	9	3	3
1424	12	6	3
1425	9	3	3
1426	12	6	3
1427	9	3	3
1428	9	3	3
1429	9	3	3
1430	9	3	3
1431	9	3	3
1432	9	3	3
1433	9	3	3
1434	9	3	3
1435	9	3	3
1436	9	3	3
1437	9	3	3
1438	9	3	3
1439	9	3	3
1440	19	10	3
1441	10	4	3
1442	10	4	3
1443	10	4	3
1444	10	4	3
1445	10	4	3
1446	9	3	3
1447	9	3	3
1448	9	3	3
1449	9	3	3
1450	11	5	3
1451	9	3	3
1452	11	5	3
1453	9	3	3
1454	11	5	3
1455	9	3	3
1456	11	5	3
1457	9	3	3
1458	11	5	3
1459	9	3	3
1460	9	3	3
1461	9	3	3
1462	9	3	3
1463	9	3	3
1464	9	3	3
1465	9	3	3
1466	9	3	3
1467	9	3	3
1468	9	3	3
1469	9	3	3
1470	9	3	3
1471	9	3	3
1472	19	10	3
1473	9	3	3
1474	10	4	3
1475	9	3	3
1476	10	4	3
1477	9	3	3
1478	10	4	3
1479	9	3	3
1480	10	4	3
1481	9	3	3
1482	12	6	3
1483	9	3	3
1484	12	6	3
1485	9	3	3
1486	12	6	3
1487	9	3	3
1488	12	6	3
1489	9	3	3
1490	12	6	3
1491	9	3	3
1492	11	4	3
1493	9	3	3
1494	9	3	3
1495	9	3	3
1496	9	3	3
1497	9	3	3
1498	9	3	3
1499	9	3	3
1500	9	3	3
1501	9	3	3
1502	9	3	3
1503	9	3	3
1504	18	10	3
1505	8	3	3
1506	8	3	3
1507	8	3	3
1508	10	4	3
1509	8	3	3
1510	8	3	3
1511	8	3	3
1512	8	3	3
1513	8	3	3
1514	10	5	3
1515	8	3	3
1516	10	5	3
1517	8	3	3
1518	10	5	3
1519	8	3	3
1520	10	5	3
1521	8	3	3
1522	10	5	3
1523	8	3	3
1524	8	3	3
1525	8	3	3
1526	8	3	3
1527	8	3	3
1528	8	3	3
1529	8	3	3
1530	8	3	3
1531	8	3	3
1532	8	3	3
1533	8	3	3
1534	8	3	3
1535	8	3	3
1536	16	8	3
1537	9	3	3
1538	9	3	3
1539	9	3	3
1540	9	3	3
1541	9	3	3
1542	9	3	3
1543	9	3	3
1544	9	3	3
1545	9	3	3
1546	12	6	3
1547	9	3	3
1548	12	6	3
1549	9	3	3
1550	12	6	3
1551	9	3	3
1552	12	6	3
1553	9	3	3
1554	12	6	3
1555	9	3	3
1556	9	3	3
1557	9	3	3
1558	9	3	3
1559	9	3	3
1560	9	3	3
1561	9	3	3
1562	9	3	3
1563	9	3	3
1564	9	3	3
1565	9	3	3
1566	9	3	3
1567	9	3	3
1568	18	10	3
1569	9	3	3
1570	11	5	3
1571	9	3	3
1572	11	5	3
1573	9	3	3
1574	11	5	3
1575	9	3	3
1576	11	5	3
1577	9	3	3
1578	12	6	3
1579	9	3	3
1580	12	6	3
1581	9	3	3
1582	11	5	3
1583	9	3	3
1584	11	5	3
1585	9	3	3
1586	11	5	3
1587	9	3	3
1588	10	4	3
1589	9	3	3
1590	9	3	3
1591	9	3	3
1592	9	3	3
1593	9	3	3
1594	9	3	3
1595	9	3	3
1596	9	3	3
1597	9	3	3
1598	9	3	3
1599	9	3	3
1600	16	8	3
1601	10	4	3
1602	9	3	3
1603	9	3	3
1604	10	4	3
1605	9	3	3
1606	11	4	3
1607	9	3	3
1608	9	3	3
1609	9	3	3
1610	10	4	3
1611	9	3	3
1612	12	5	3
1613	9	3	3
1614	10	4	3
1615	9	3	3
1616	10	4	3
1617	9	3	3
1618	10	4	3
1619	9	3	3
1620	9	3	3
1621	9	3	3
1622	9	3	3
1623	9	3	3
1624	9	3	3
1625	9	3	3
1626	9	3	3
1627	9	3	3
1628	9	3	3
1629	9	3	3
1630	9	3	3
1631	9	3	3
1632	18	10	3
1633	10	4	3
1634	11	5	3
1635	10	4	3
1636	11	5	3
1637	10	4	3
1638	10	4	3
1639	9	3	3
1640	10	4	3
1641	9	3	3
1642	10	4	3
1643	9	3	3
1644	10	4	3
1645	9	3	3
1646	10	4	3
1647	9	3	3
1648	10	4	3
1649	9	3	3
1650	10	4	3
1651	9	3	3
1652	10	4	3
1653	9	3	3
1654	9	3	3
1655	9	3	3
1656	9	3	3
1657	9	3	3
1658	9	3	3
1659	9	3	3
