PSN	Read	Write	Erase
523	82	37	21
524	76	34	21
525	76	34	21
526	76	34	21
527	77	34	21
528	76	33	21
529	74	32	21
530	76	32	21
531	73	30	21
532	72	29	21
533	71	28	21
534	70	27	21
535	68	26	21
536	68	26	21
537	69	26	21
538	69	25	21
539	66	23	21
540	64	22	21
541	64	22	21
542	64	22	21
543	64	22	21
544	147	84	21
545	84	42	21
546	85	42	21
547	83	41	21
548	84	41	21
549	83	40	21
550	81	39	21
551	81	39	21
552	83	39	21
553	79	37	21
554	80	37	21
555	80	36	21
556	78	34	21
557	74	32	21
558	75	32	21
559	74	31	21
560	74	30	21
561	70	28	21
562	71	28	21
563	70	27	21
564	68	26	21
565	68	26	21
566	68	26	21
567	68	26	21
568	69	26	21
569	67	25	21
570	67	25	21
571	68	25	21
572	66	24	21
573	66	24	21
574	68	24	21
575	64	22	21
576	147	84	21
577	84	42	21
578	85	42	21
579	83	41	21
580	83	41	21
581	84	41	21
582	83	40	21
583	82	39	21
584	80	38	21
585	80	38	21
586	80	38	21
587	82	38	21
588	79	37	21
589	81	37	21
590	77	35	21
591	77	35	21
592	77	35	21
593	77	34	21
594	76	33	21
595	74	32	21
596	76	32	21
597	73	30	21
598	72	29	21
599	71	28	21
600	70	27	21
601	68	26	21
602	68	26	21
603	69	26	21
604	69	25	21
605	66	23	21
606	64	22	21
607	64	22	21
608	147	84	21
609	84	42	21
610	84	42	21
611	85	42	21
612	83	41	21
613	83	41	21
614	84	41	21
615	83	40	21
616	82	39	21
617	80	38	21
618	80	38	21
619	80	38	21
620	83	39	21
621	79	37	21
622	81	37	21
623	77	35	21
624	77	35	21
625	76	34	21
626	77	34	21
627	76	33	21
628	74	32	21
629	76	32	21
630	73	30	21
631	72	29	21
632	71	28	21
633	70	27	21
634	68	26	21
635	68	26	21
636	69	26	21
637	69	25	21
638	66	23	21
639	64	22	21
640	147	84	21
641	84	42	21
642	84	42	21
643	84	42	21
644	85	42	21
645	83	41	21
646	83	41	21
647	84	41	21
648	83	40	21
649	82	39	21
650	80	38	21
651	80	38	21
652	81	39	21
653	83	39	21
654	79	37	21
655	81	37	21
656	77	35	21
657	76	34	21
658	76	34	21
659	77	34	21
660	76	33	21
661	74	32	21
662	76	32	21
663	73	30	21
664	72	29	21
665	71	28	21
666	70	27	21
667	68	26	21
668	68	26	21
669	69	26	21
670	69	25	21
671	66	23	21
672	106	61	15
673	61	31	15
674	61	31	15
675	61	31	15
676	61	31	15
677	62	31	15
678	60	30	15
679	60	30	15
680	60	30	15
681	60	30	15
682	60	30	15
683	60	30	15
684	61	31	15
685	61	31	15
686	63	31	15
687	59	29	15
688	61	29	15
689	56	26	15
690	56	26	15
691	56	26	15
692	57	26	15
693	56	25	15
694	54	24	15
695	56	24	15
696	53	22	15
697	52	21	15
698	51	20	15
699	50	19	15
700	48	18	15
701	48	18	15
702	49	18	15
703	48	17	15
704	22	13	3
705	13	7	3
706	13	7	3
707	13	7	3
708	13	7	3
709	13	7	3
710	14	7	3
711	12	6	3
712	12	6	3
713	12	6	3
714	12	6	3
715	12	6	3
716	13	7	3
717	13	7	3
718	13	7	3
719	13	7	3
720	13	7	3
721	12	6	3
722	12	6	3
723	12	6	3
724	12	6	3
725	12	6	3
726	13	6	3
727	11	5	3
728	11	5	3
729	11	5	3
730	12	5	3
731	10	4	3
732	10	4	3
733	10	4	3
734	10	4	3
735	10	4	3
736	147	84	21
737	80	40	21
738	80	40	21
739	80	40	21
740	80	40	21
741	80	40	21
742	80	40	21
743	81	40	21
744	80	39	21
745	79	38	21
746	78	37	21
747	76	36	21
748	77	37	21
749	77	37	21
750	77	37	21
751	79	37	21
752	75	35	21
753	76	34	21
754	72	32	21
755	72	32	21
756	72	32	21
757	73	32	21
758	71	31	21
759	72	31	21
760	72	30	21
761	69	28	21
762	67	27	21
763	69	27	21
764	66	25	21
765	64	24	21
766	64	24	21
767	66	24	21
768	36	21	5
769	22	11	5
770	20	10	5
771	20	10	5
